Start date,End date,Mid date,Measured flow,Flow,Channel loss or routed flow,Last natural,Capacity,Minimum,GroupLink,Hydrologic state,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17
2008-08-01,09/01/2008,08/16/2008,20730.82,8.29851403823178,0,22226.74,299999999.99,0,(null),0,,,,,,,
2008-09-01,10/01/2008,09/16/2008,11923.2,6.534197530864197,0,16936.64,299999999.99,0,(null),0,,,,,,,
2008-10-01,11/01/2008,10/16/2008,15507.94,5.4509520609318995,0,14599.83,299999999.99,0,(null),0,,,,,,,
2008-11-01,12/01/2008,11/16/2008,18869.76,4.537160493827161,0,11760.32,299999999.99,0,(null),0,,,,,,,
2008-12-01,01/01/2009,12/16/2008,14356.22,3.7772476105137387,0,10116.98,299999999.99,0,(null),0,,,,,,,
2009-01-01,02/01/2009,01/16/2009,8490.53,3.134879032258064,0,8396.46,299999999.99,0,(null),0,,,,,,,
2009-02-01,03/01/2009,02/15/2009,5709.31,2.624627976190476,0,6349.5,299999999.99,0,(null),0,,,,,,,
2009-03-01,04/01/2009,03/16/2009,4955.04,2.198599910394265,0,5888.73,299999999.99,0,(null),0,,,,,,,
2009-04-01,05/01/2009,04/16/2009,4639.68,1.8300308641975307,0,4743.44,299999999.99,0,(null),0,,,,,,,
2009-05-01,06/01/2009,05/16/2009,6321.02,1.5235252389486258,0,4080.61,299999999.99,0,(null),0,,,,,,,
2009-06-01,07/01/2009,06/16/2009,11352.96,1.8773919753086419,0,4866.2,299999999.99,0,(null),0,,,,,,,
2009-07-01,08/01/2009,07/16/2009,8061.98,2.756332138590203,0,7382.56,299999999.99,0,(null),0,,,,,,,
2009-08-01,09/01/2009,08/16/2009,17409.6,3.5157631421744333,0,9416.62,299999999.99,0,(null),0,,,,,,,
2009-09-01,10/01/2009,09/16/2009,12441.6,6.6335493827160485,0,17194.16,299999999.99,0,(null),0,,,,,,,
2009-10-01,11/01/2009,10/16/2009,10713.6,4.852094534050179,0,12995.85,299999999.99,0,(null),0,,,,,,,
2009-11-01,12/01/2009,11/16/2009,14152.32,4.092716049382716,0,10608.32,299999999.99,0,(null),0,,,,,,,
2009-12-01,01/01/2010,12/16/2009,14757.98,3.40723939665472,0,9125.95,299999999.99,0,(null),0,,,,,,,
2010-01-01,02/01/2010,01/16/2010,8356.61,2.8278001792114695,0,7573.98,299999999.99,0,(null),0,,,,,,,
2010-02-01,03/01/2010,02/15/2010,5152.9,2.3675264550264554,0,5727.52,299999999.99,0,(null),0,,,,,,,
2010-03-01,04/01/2010,03/16/2010,4365.79,1.9832362604540021,0,5311.9,299999999.99,0,(null),0,,,,,,,
2010-04-01,05/01/2010,04/16/2010,3732.48,1.65076774691358,0,4278.79,299999999.99,0,(null),0,,,,,,,
2010-05-01,06/01/2010,05/16/2010,4285.44,1.3742831541218639,0,3680.88,299999999.99,0,(null),0,,,,,,,
2010-06-01,07/01/2010,06/16/2010,9979.2,2.0625540123456787,0,5346.14,299999999.99,0,(null),0,,,,,,,
2010-07-01,08/01/2010,07/16/2010,6053.18,2.655749701314217,0,7113.16,299999999.99,0,(null),0,,,,,,,
2010-08-01,09/01/2010,08/16/2010,5892.48,2.712974163679809,0,7266.43,299999999.99,0,(null),0,,,,,,,
2010-09-01,10/01/2010,09/16/2010,6194.88,2.371886574074074,0,6147.93,299999999.99,0,(null),0,,,,,,,
2010-10-01,11/01/2010,10/16/2010,9856.51,1.9752314814814815,0,5290.46,299999999.99,0,(null),0,,,,,,,
2010-11-01,12/01/2010,11/16/2010,10368.0,1.9447646604938273,0,5040.83,299999999.99,0,(null),0,,,,,,,
2010-12-01,01/01/2011,12/16/2010,8008.42,1.7035319593787335,0,4562.74,299999999.99,0,(null),0,,,,,,,
2011-01-01,02/01/2011,01/16/2011,6133.54,1.4138254181600955,0,3786.79,299999999.99,0,(null),0,,,,,,,
2011-02-01,03/01/2011,02/15/2011,4475.52,1.1837012235449735,0,2863.61,299999999.99,0,(null),0,,,,,,,
2011-03-01,04/01/2011,03/16/2011,4017.6,0.9915658602150539,0,2655.81,299999999.99,0,(null),0,,,,,,,
2011-04-01,05/01/2011,04/16/2011,4432.32,0.825343364197531,0,2139.29,299999999.99,0,(null),0,,,,,,,
2011-05-01,06/01/2011,05/16/2011,3937.25,0.6871042413381122,0,1840.34,299999999.99,0,(null),0,,,,,,,
2011-06-01,07/01/2011,06/16/2011,5754.24,0.5719212962962963,0,1482.42,299999999.99,0,(null),0,,,,,,,
2011-07-01,08/01/2011,07/16/2011,7419.17,0.8770833333333333,0,2349.18,299999999.99,0,(null),0,,,,,,,
2011-08-01,09/01/2011,08/16/2011,7044.19,2.143443847072879,0,5741.0,299999999.99,0,(null),0,,,,,,,
2011-09-01,10/01/2011,09/16/2011,8138.88,2.7627854938271605,0,7161.14,299999999.99,0,(null),0,,,,,,,
2011-10-01,11/01/2011,10/16/2011,8838.72,2.3588784348864995,0,6318.02,299999999.99,0,(null),0,,,,,,,
2011-11-01,12/01/2011,11/16/2011,9175.68,1.9634375,0,5089.23,299999999.99,0,(null),0,,,,,,,
2011-12-01,01/01/2012,12/16/2011,6803.14,1.6345915471923533,0,4378.09,299999999.99,0,(null),0,,,,,,,
2012-01-01,02/01/2012,01/16/2012,6213.89,1.3566046893667862,0,3633.53,299999999.99,0,(null),0,,,,,,,
2012-02-01,03/01/2012,02/15/2012,4835.81,1.1324912196679437,0,2837.57,299999999.99,0,(null),0,,,,,,,
2012-03-01,04/01/2012,03/16/2012,4312.22,0.9457362604540024,0,2533.06,299999999.99,0,(null),0,,,,,,,
2012-04-01,05/01/2012,04/16/2012,3965.76,0.7871875,0,2040.39,299999999.99,0,(null),0,,,,,,,
2012-05-01,06/01/2012,05/16/2012,10633.25,0.8451314217443249,0,2263.6,299999999.99,0,(null),0,,,,,,,
2012-06-01,07/01/2012,06/16/2012,15085.44,2.148024691358025,0,5567.68,299999999.99,0,(null),0,,,,,,,
2012-07-01,08/01/2012,07/16/2012,9722.59,3.500847520908005,0,9376.67,299999999.99,0,(null),0,,,,,,,
2012-08-01,09/01/2012,08/16/2012,7633.44,3.203042861409797,0,8579.03,299999999.99,0,(null),0,,,,,,,
2012-09-01,10/01/2012,09/16/2012,5624.64,2.988726851851852,0,7746.78,299999999.99,0,(null),0,,,,,,,
2012-10-01,11/01/2012,10/16/2012,7633.44,2.656739097968937,0,7115.81,299999999.99,0,(null),0,,,,,,,
2012-11-01,12/01/2012,11/16/2012,9072.0,2.303989197530864,0,5971.94,299999999.99,0,(null),0,,,,,,,
2012-12-01,01/01/2013,12/16/2012,10258.27,1.9745818399044208,0,5288.72,299999999.99,0,(null),0,,,,,,,
2013-01-01,02/01/2013,01/16/2013,7178.11,1.7236671146953406,0,4616.67,299999999.99,0,(null),0,,,,,,,
2013-02-01,03/01/2013,02/15/2013,5007.74,1.4431092923280424,0,3491.17,299999999.99,0,(null),0,,,,,,,
2013-03-01,04/01/2013,03/16/2013,4446.14,1.2088635005973716,0,3237.82,299999999.99,0,(null),0,,,,,,,
2013-04-01,05/01/2013,04/16/2013,3836.16,1.0062114197530865,0,2608.1,299999999.99,0,(null),0,,,,,,,
2013-05-01,06/01/2013,05/16/2013,7713.79,0.9934027777777777,0,2660.73,299999999.99,0,(null),0,,,,,,,
2013-06-01,07/01/2013,06/16/2013,8372.16,1.5882175925925925,0,4116.66,299999999.99,0,(null),0,,,,,,,
2013-07-01,08/01/2013,07/16/2013,6990.62,2.2237455197132614,0,5956.08,299999999.99,0,(null),0,,,,,,,
2013-08-01,09/01/2013,08/16/2013,7606.66,2.7036140979689365,0,7241.36,299999999.99,0,(null),0,,,,,,,
2013-09-01,10/01/2013,09/16/2013,5572.8,3.0039197530864197,0,7786.16,299999999.99,0,(null),0,,,,,,,
2013-10-01,11/01/2013,10/16/2013,10124.35,2.730563022700119,0,7313.54,299999999.99,0,(null),0,,,,,,,
2013-11-01,12/01/2013,11/16/2013,9253.44,2.2728125,0,5891.13,299999999.99,0,(null),0,,,,,,,
2013-12-01,01/01/2014,12/16/2013,7579.87,1.8921445639187573,0,5067.92,299999999.99,0,(null),0,,,,,,,
2014-01-01,02/01/2014,01/16/2014,5249.66,1.5703629032258066,0,4206.06,299999999.99,0,(null),0,,,,,,,
2014-02-01,03/01/2014,02/15/2014,4185.22,1.3147652116402115,0,3180.68,299999999.99,0,(null),0,,,,,,,
2014-03-01,04/01/2014,03/16/2014,3937.25,1.1013478195937874,0,2949.85,299999999.99,0,(null),0,,,,,,,
2014-04-01,05/01/2014,04/16/2014,3706.56,0.916724537037037,0,2376.15,299999999.99,0,(null),0,,,,,,,
2014-05-01,06/01/2014,05/16/2014,4312.22,0.8336730884109916,0,2232.91,299999999.99,0,(null),0,,,,,,,
2014-06-01,07/01/2014,06/16/2014,7205.76,1.601651234567901,0,4151.48,299999999.99,0,(null),0,,,,,,,
2014-07-01,08/01/2014,07/16/2014,6321.02,1.8751418757467146,0,5022.38,299999999.99,0,(null),0,,,,,,,
2014-08-01,09/01/2014,08/16/2014,8276.26,2.141640531660693,0,5736.17,299999999.99,0,(null),0,,,,,,,
2014-09-01,10/01/2014,09/16/2014,7387.2,2.665100308641975,0,6907.94,299999999.99,0,(null),0,,,,,,,
2014-10-01,11/01/2014,10/16/2014,10606.46,2.385454002389486,0,6389.2,299999999.99,0,(null),0,,,,,,,
2014-11-01,12/01/2014,11/16/2014,12363.84,1.985555555555556,0,5146.56,299999999.99,0,(null),0,,,,,,,
2014-12-01,01/01/2015,12/16/2014,9561.89,1.6530055256869771,0,4427.41,299999999.99,0,(null),0,,,,,,,
2015-01-01,02/01/2015,01/16/2015,5838.91,1.371889934289128,0,3674.47,299999999.99,0,(null),0,,,,,,,
2015-02-01,03/01/2015,02/15/2015,3991.68,1.1485945767195767,0,2778.68,299999999.99,0,(null),0,,,,,,,
2015-03-01,04/01/2015,03/16/2015,3642.62,0.962152777777778,0,2577.03,299999999.99,0,(null),0,,,,,,,
2015-04-01,05/01/2015,04/16/2015,3525.12,0.8008603395061727,0,2075.83,299999999.99,0,(null),0,,,,,,,
2015-05-01,06/01/2015,05/16/2015,4205.09,0.6667264038231779,0,1785.76,299999999.99,0,(null),0,,,,,,,
2015-06-01,07/01/2015,06/16/2015,4795.2,0.554957561728395,0,1438.45,299999999.99,0,(null),0,,,,,,,
2015-07-01,08/01/2015,07/16/2015,11035.01,1.109636350059737,0,2972.05,299999999.99,0,(null),0,,,,,,,
2015-08-01,09/01/2015,08/16/2015,14704.42,4.289030764635603,0,11487.74,299999999.99,0,(null),0,,,,,,,
2015-09-01,10/01/2015,09/16/2015,9227.52,3.737889660493827,0,9688.61,299999999.99,0,(null),0,,,,,,,
2015-10-01,11/01/2015,10/16/2015,10445.76,4.027049731182796,0,10786.05,299999999.99,0,(null),0,,,,,,,
2015-11-01,12/01/2015,11/16/2015,11819.52,3.681902006172839,0,9543.49,299999999.99,0,(null),0,,,,,,,
2015-12-01,01/01/2016,12/16/2015,14275.87,3.0652404420549586,0,8209.94,299999999.99,0,(null),0,,,,,,,
2016-01-01,02/01/2016,01/16/2016,-2675721.6,2.54395908004779,0,6813.74,299999999.99,0,(null),0,,,,,,,
2016-02-01,03/01/2016,02/15/2016,-2503094.4,2.1236789591315457,0,5321.09,299999999.99,0,(null),0,,,,,,,
2016-03-01,04/01/2016,03/16/2016,-2675721.6,1.7734692353643968,0,4750.06,299999999.99,0,(null),0,,,,,,,
2016-04-01,05/01/2016,04/16/2016,-2589408.0,2.9505169753086418,0,7647.74,299999999.99,0,(null),0,,,,,,,
2016-05-01,06/01/2016,05/16/2016,-2675721.6,3.606264934289128,0,9659.02,299999999.99,0,(null),0,,,,,,,
2016-06-01,07/01/2016,06/16/2016,-2589408.0,4.357341820987654,0,11294.23,299999999.99,0,(null),0,,,,,,,
2016-07-01,08/01/2016,07/16/2016,-2675721.6,4.328408751493429,0,11593.21,299999999.99,0,(null),0,,,,,,,
2016-08-01,09/01/2016,08/16/2016,-2675721.6,4.471397102747909,0,11976.19,299999999.99,0,(null),0,,,,,,,
2016-09-01,10/01/2016,09/16/2016,-2589408.0,3.773090277777778,0,9779.85,299999999.99,0,(null),0,,,,,,,
2016-10-01,11/01/2016,10/16/2016,-2675721.6,3.1680742234169657,0,8485.37,299999999.99,0,(null),0,,,,,,,
2016-11-01,12/01/2016,11/16/2016,-2589408.0,2.6640625,0,6905.25,299999999.99,0,(null),0,,,,,,,
2016-12-01,01/01/2017,12/16/2016,-2675721.6,2.217865143369176,0,5940.33,299999999.99,0,(null),0,,,,,,,
2017-01-01,02/01/2017,01/16/2017,-2675721.6,1.8406847371565114,0,4930.09,299999999.99,0,(null),0,,,,,,,
2017-02-01,03/01/2017,02/15/2017,-2416780.8,1.5410920965608463,0,3728.21,299999999.99,0,(null),0,,,,,,,
2017-03-01,04/01/2017,03/16/2017,-2675721.6,1.2909386200716848,0,3457.65,299999999.99,0,(null),0,,,,,,,
2017-04-01,05/01/2017,04/16/2017,-2589408.0,1.0745216049382718,0,2785.16,299999999.99,0,(null),0,,,,,,,
2017-05-01,06/01/2017,05/16/2017,-2675721.6,1.3837178912783752,0,3706.15,299999999.99,0,(null),0,,,,,,,
2017-06-01,07/01/2017,06/16/2017,-2589408.0,2.1908603395061728,0,5678.71,299999999.99,0,(null),0,,,,,,,
2017-07-01,08/01/2017,07/16/2017,-2675721.6,2.793623058542413,0,7482.44,299999999.99,0,(null),0,,,,,,,
2017-08-01,09/01/2017,08/16/2017,-2675721.6,3.0893443847072883,0,8274.5,299999999.99,0,(null),0,,,,,,,
2017-09-01,10/01/2017,09/16/2017,-2589408.0,3.034031635802469,0,7864.21,299999999.99,0,(null),0,,,,,,,
2017-10-01,11/01/2017,10/16/2017,-2675721.6,3.371931003584229,0,9031.38,299999999.99,0,(null),0,,,,,,,
2017-11-01,12/01/2017,11/16/2017,-2589408.0,2.8383256172839504,0,7356.94,299999999.99,0,(null),0,,,,,,,
2017-12-01,01/01/2018,12/16/2017,-2675721.6,2.362944295101553,0,6328.91,299999999.99,0,(null),0,,,,,,,
2018-01-01,02/01/2018,01/16/2018,-2675721.6,1.9610999103942652,0,5252.61,299999999.99,0,(null),0,,,,,,,
2018-02-01,03/01/2018,02/15/2018,-2416780.8,1.6418981481481478,0,3972.08,299999999.99,0,(null),0,,,,,,,
2018-03-01,04/01/2018,03/16/2018,-2675721.6,1.375388291517324,0,3683.84,299999999.99,0,(null),0,,,,,,,
2018-04-01,05/01/2018,04/16/2018,-2589408.0,1.1448186728395062,0,2967.37,299999999.99,0,(null),0,,,,,,,
2018-05-01,06/01/2018,05/16/2018,-2675721.6,0.9530764635603344,0,2552.72,299999999.99,0,(null),0,,,,,,,
2018-06-01,07/01/2018,06/16/2018,-2589408.0,1.250679012345679,0,3241.76,299999999.99,0,(null),0,,,,,,,
2018-07-01,08/01/2018,07/16/2018,-2675721.6,2.195501045400239,0,5880.43,299999999.99,0,(null),0,,,,,,,
2018-08-01,09/01/2018,08/16/2018,-2675721.6,2.4222110215053765,0,6487.65,299999999.99,0,(null),0,,,,,,,
2018-09-01,10/01/2018,09/16/2018,-2589408.0,2.3434876543209873,0,6074.32,299999999.99,0,(null),0,,,,,,,
2018-10-01,11/01/2018,10/16/2018,-2675721.6,3.45975582437276,0,9266.61,299999999.99,0,(null),0,,,,,,,
2018-11-01,12/01/2018,11/16/2018,-2589408.0,3.326022376543209,0,8621.05,299999999.99,0,(null),0,,,,,,,
2018-12-01,01/01/2019,12/16/2018,-2675721.6,2.775350955794504,0,7433.5,299999999.99,0,(null),0,,,,,,,
2019-01-01,02/01/2019,01/16/2019,-2675721.6,2.3033714157706098,0,6169.35,299999999.99,0,(null),0,,,,,,,
2019-02-01,03/01/2019,02/15/2019,-2416780.8,1.9284598214285715,0,4665.33,299999999.99,0,(null),0,,,,,,,
2019-03-01,04/01/2019,03/16/2019,-2675721.6,1.615438321385902,0,4326.79,299999999.99,0,(null),0,,,,,,,
2019-04-01,05/01/2019,04/16/2019,-2589408.0,1.344621913580247,0,3485.26,299999999.99,0,(null),0,,,,,,,
2019-05-01,06/01/2019,05/16/2019,-2675721.6,1.1194145758661886,0,2998.24,299999999.99,0,(null),0,,,,,,,
2019-06-01,07/01/2019,06/16/2019,-2589408.0,1.2326157407407408,0,3194.94,299999999.99,0,(null),0,,,,,,,
2019-07-01,08/01/2019,07/16/2019,-2675721.6,1.9188209378733572,0,5139.37,299999999.99,0,(null),0,,,,,,,
2019-08-01,09/01/2019,08/16/2019,-2675721.6,1.901269414575866,0,5092.36,299999999.99,0,(null),0,,,,,,,
2019-09-01,10/01/2019,09/16/2019,-2589408.0,1.7485339506172837,0,4532.2,299999999.99,0,(null),0,,,,,,,
2019-10-01,11/01/2019,10/16/2019,-2675721.6,1.5974163679808842,0,4278.52,299999999.99,0,(null),0,,,,,,,
2019-11-01,12/01/2019,11/16/2019,-2589408.0,1.3317283950617285,0,3451.84,299999999.99,0,(null),0,,,,,,,
