Start date,End date,Mid date,Measured flow,Flow,Channel loss or routed flow,Last natural,Capacity,Minimum,GroupLink,Hydrologic state,,,,,,,
01/01/2010,02/01/2010,01/16/2010,5544.29,6263.06,0,6263.06,299999999.99,0,(null),0,,,,,,,
02/01/2010,03/01/2010,02/15/2010,4306.18,4736.2,0,4736.2,299999999.99,0,(null),0,,,,,,,
03/01/2010,04/01/2010,03/16/2010,5115.74,4392.51,0,4392.51,299999999.99,0,(null),0,,,,,,,
04/01/2010,05/01/2010,04/16/2010,5158.08,3538.21,0,3538.21,299999999.99,0,(null),0,,,,,,,
05/01/2010,06/01/2010,05/16/2010,5276.45,3043.79,0,3043.79,299999999.99,0,(null),0,,,,,,,
06/01/2010,07/01/2010,06/16/2010,5184,4420.83,0,4420.83,299999999.99,0,(null),0,,,,,,,
07/01/2010,08/01/2010,07/16/2010,5571.07,5882.01,0,5882.01,299999999.99,0,(null),0,,,,,,,
08/01/2010,09/01/2010,08/16/2010,5410.37,6008.74,0,6008.74,299999999.99,0,(null),0,,,,,,,
09/01/2010,10/01/2010,09/16/2010,5287.68,5083.84,0,5083.84,299999999.99,0,(null),0,,,,,,,
10/01/2010,11/01/2010,10/16/2010,5517.5,4374.78,0,4374.78,299999999.99,0,(null),0,,,,,,,
11/01/2010,12/01/2010,11/16/2010,6920.64,4168.36,0,4168.36,299999999.99,0,(null),0,,,,,,,
12/01/2010,01/01/2011,12/16/2010,5115.74,3773.02,0,3773.02,299999999.99,0,(null),0,,,,,,,
01/01/2011,02/01/2011,01/16/2011,4017.6,3131.37,0,3131.37,299999999.99,0,(null),0,,,,,,,
02/01/2011,03/01/2011,02/15/2011,3024,2367.97,0,2367.97,299999999.99,0,(null),0,,,,,,,
03/01/2011,04/01/2011,03/16/2011,3080.16,2196.14,0,2196.14,299999999.99,0,(null),0,,,,,,,
04/01/2011,05/01/2011,04/16/2011,-2589408,1769.01,0,1769.01,299999999.99,0,(null),0,,,,,,,
05/01/2011,06/01/2011,05/16/2011,-2675721.6,1521.82,0,1521.82,299999999.99,0,(null),0,,,,,,,
06/01/2011,07/01/2011,06/16/2011,-2589408,1225.84,0,1225.84,299999999.99,0,(null),0,,,,,,,
07/01/2011,08/01/2011,07/16/2011,-2675721.6,1942.58,0,1942.58,299999999.99,0,(null),0,,,,,,,
08/01/2011,09/01/2011,08/16/2011,-2675721.6,4747.34,0,4747.34,299999999.99,0,(null),0,,,,,,,
09/01/2011,10/01/2011,09/16/2011,-2589408,5921.69,0,5921.69,299999999.99,0,(null),0,,,,,,,
10/01/2011,11/01/2011,10/16/2011,-2675721.6,5224.49,0,5224.49,299999999.99,0,(null),0,,,,,,,
11/01/2011,12/01/2011,11/16/2011,-2589408,4208.38,0,4208.38,299999999.99,0,(null),0,,,,,,,
12/01/2011,01/01/2012,12/16/2011,-2675721.6,3620.32,0,3620.32,299999999.99,0,(null),0,,,,,,,
01/01/2012,02/01/2012,01/16/2012,-2675721.6,3004.64,0,3004.64,299999999.99,0,(null),0,,,,,,,
02/01/2012,03/01/2012,02/15/2012,-2503094.4,2346.43,0,2346.43,299999999.99,0,(null),0,,,,,,,
03/01/2012,04/01/2012,03/16/2012,-2675721.6,2094.63,0,2094.63,299999999.99,0,(null),0,,,,,,,
04/01/2012,05/01/2012,04/16/2012,-2589408,1687.24,0,1687.24,299999999.99,0,(null),0,,,,,,,
05/01/2012,06/01/2012,05/16/2012,-2675721.6,1871.81,0,1871.81,299999999.99,0,(null),0,,,,,,,
06/01/2012,07/01/2012,06/16/2012,-2589408,4604.03,0,4604.03,299999999.99,0,(null),0,,,,,,,
07/01/2012,08/01/2012,07/16/2012,-2675721.6,7753.75,0,7753.75,299999999.99,0,(null),0,,,,,,,
08/01/2012,09/01/2012,08/16/2012,-2675721.6,7094.16,0,7094.16,299999999.99,0,(null),0,,,,,,,
09/01/2012,10/01/2012,09/16/2012,-2589408,6405.96,0,6405.96,299999999.99,0,(null),0,,,,,,,
10/01/2012,11/01/2012,10/16/2012,-2675721.6,5884.19,0,5884.19,299999999.99,0,(null),0,,,,,,,
11/01/2012,12/01/2012,11/16/2012,-2589408,4938.31,0,4938.31,299999999.99,0,(null),0,,,,,,,
12/01/2012,01/01/2013,12/16/2012,-2675721.6,4373.34,0,4373.34,299999999.99,0,(null),0,,,,,,,
01/01/2013,02/01/2013,01/16/2013,-2675721.6,3817.61,0,3817.61,299999999.99,0,(null),0,,,,,,,
02/01/2013,03/01/2013,02/15/2013,-2416780.8,2886.92,0,2886.92,299999999.99,0,(null),0,,,,,,,
03/01/2013,04/01/2013,03/16/2013,-2675721.6,2677.42,0,2677.42,299999999.99,0,(null),0,,,,,,,
04/01/2013,05/01/2013,04/16/2013,-2589408,2156.69,0,2156.69,299999999.99,0,(null),0,,,,,,,
05/01/2013,06/01/2013,05/16/2013,-2675721.6,2200.21,0,2200.21,299999999.99,0,(null),0,,,,,,,
06/01/2013,07/01/2013,06/16/2013,-2589408,3404.14,0,3404.14,299999999.99,0,(null),0,,,,,,,
07/01/2013,08/01/2013,07/16/2013,-2675721.6,4925.2,0,4925.2,299999999.99,0,(null),0,,,,,,,
08/01/2013,09/01/2013,08/16/2013,-2675721.6,5988.02,0,5988.02,299999999.99,0,(null),0,,,,,,,
09/01/2013,10/01/2013,09/16/2013,-2589408,6438.52,0,6438.52,299999999.99,0,(null),0,,,,,,,
10/01/2013,11/01/2013,10/16/2013,-2675721.6,6047.7,0,6047.7,299999999.99,0,(null),0,,,,,,,
11/01/2013,12/01/2013,11/16/2013,-2589408,4871.49,0,4871.49,299999999.99,0,(null),0,,,,,,,
12/01/2013,01/01/2014,12/16/2013,-2675721.6,4190.76,0,4190.76,299999999.99,0,(null),0,,,,,,,
01/01/2014,02/01/2014,01/16/2014,-2675721.6,3478.07,0,3478.07,299999999.99,0,(null),0,,,,,,,
02/01/2014,03/01/2014,02/15/2014,-2416780.8,2630.16,0,2630.16,299999999.99,0,(null),0,,,,,,,
03/01/2014,04/01/2014,03/16/2014,-2675721.6,2439.29,0,2439.29,299999999.99,0,(null),0,,,,,,,
04/01/2014,05/01/2014,04/16/2014,-2589408,1964.88,0,1964.88,299999999.99,0,(null),0,,,,,,,
05/01/2014,06/01/2014,05/16/2014,-2675721.6,1846.44,0,1846.44,299999999.99,0,(null),0,,,,,,,
06/01/2014,07/01/2014,06/16/2014,-2589408,3432.94,0,3432.94,299999999.99,0,(null),0,,,,,,,
07/01/2014,08/01/2014,07/16/2014,-2675721.6,4153.11,0,4153.11,299999999.99,0,(null),0,,,,,,,
08/01/2014,09/01/2014,08/16/2014,-2675721.6,4743.35,0,4743.35,299999999.99,0,(null),0,,,,,,,
09/01/2014,10/01/2014,09/16/2014,-2589408,5712.31,0,5712.31,299999999.99,0,(null),0,,,,,,,
10/01/2014,11/01/2014,10/16/2014,-2675721.6,5283.35,0,5283.35,299999999.99,0,(null),0,,,,,,,
11/01/2014,12/01/2014,11/16/2014,-2589408,4255.79,0,4255.79,299999999.99,0,(null),0,,,,,,,
12/01/2014,01/01/2015,12/16/2014,-2675721.6,3661.1,0,3661.1,299999999.99,0,(null),0,,,,,,,
01/01/2015,02/01/2015,01/16/2015,-2675721.6,3038.49,0,3038.49,299999999.99,0,(null),0,,,,,,,
02/01/2015,03/01/2015,02/15/2015,-2416780.8,2297.74,0,2297.74,299999999.99,0,(null),0,,,,,,,
03/01/2015,04/01/2015,03/16/2015,-2675721.6,2131,0,2131,299999999.99,0,(null),0,,,,,,,
04/01/2015,05/01/2015,04/16/2015,-2589408,1716.54,0,1716.54,299999999.99,0,(null),0,,,,,,,
05/01/2015,06/01/2015,05/16/2015,-2675721.6,1476.68,0,1476.68,299999999.99,0,(null),0,,,,,,,
06/01/2015,07/01/2015,06/16/2015,-2589408,1189.48,0,1189.48,299999999.99,0,(null),0,,,,,,,
07/01/2015,08/01/2015,07/16/2015,-2675721.6,2457.64,0,2457.64,299999999.99,0,(null),0,,,,,,,
08/01/2015,09/01/2015,08/16/2015,-2675721.6,9499.43,0,9499.43,299999999.99,0,(null),0,,,,,,,
09/01/2015,10/01/2015,09/16/2015,-2589408,8011.7,0,8011.7,299999999.99,0,(null),0,,,,,,,
10/01/2015,11/01/2015,10/16/2015,-2675721.6,8919.19,0,8919.19,299999999.99,0,(null),0,,,,,,,
11/01/2015,12/01/2015,11/16/2015,-2589408,7891.7,0,7891.7,299999999.99,0,(null),0,,,,,,,
12/01/2015,01/01/2016,12/16/2015,-2675721.6,6788.95,0,6788.95,299999999.99,0,(null),0,,,,,,,
01/01/2016,02/01/2016,01/16/2016,-2675721.6,5634.41,0,5634.41,299999999.99,0,(null),0,,,,,,,
02/01/2016,03/01/2016,02/15/2016,-2503094.4,4400.11,0,4400.11,299999999.99,0,(null),0,,,,,,,
03/01/2016,04/01/2016,03/16/2016,-2675721.6,3927.92,0,3927.92,299999999.99,0,(null),0,,,,,,,
04/01/2016,05/01/2016,04/16/2016,-2589408,6324.06,0,6324.06,299999999.99,0,(null),0,,,,,,,
05/01/2016,06/01/2016,05/16/2016,-2675721.6,7987.23,0,7987.23,299999999.99,0,(null),0,,,,,,,
06/01/2016,07/01/2016,06/16/2016,-2589408,9339.41,0,9339.41,299999999.99,0,(null),0,,,,,,,
07/01/2016,08/01/2016,07/16/2016,-2675721.6,9586.65,0,9586.65,299999999.99,0,(null),0,,,,,,,
08/01/2016,09/01/2016,08/16/2016,-2675721.6,9903.34,0,9903.34,299999999.99,0,(null),0,,,,,,,
09/01/2016,10/01/2016,09/16/2016,-2589408,8087.15,0,8087.15,299999999.99,0,(null),0,,,,,,,
10/01/2016,11/01/2016,10/16/2016,-2675721.6,7016.71,0,7016.71,299999999.99,0,(null),0,,,,,,,
11/01/2016,12/01/2016,11/16/2016,-2589408,5710.07,0,5710.07,299999999.99,0,(null),0,,,,,,,
12/01/2016,01/01/2017,12/16/2016,-2675721.6,4912.17,0,4912.17,299999999.99,0,(null),0,,,,,,,
01/01/2017,02/01/2017,01/16/2017,-2675721.6,4076.79,0,4076.79,299999999.99,0,(null),0,,,,,,,
02/01/2017,03/01/2017,02/15/2017,-2416780.8,3082.92,0,3082.92,299999999.99,0,(null),0,,,,,,,
03/01/2017,04/01/2017,03/16/2017,-2675721.6,2859.2,0,2859.2,299999999.99,0,(null),0,,,,,,,
04/01/2017,05/01/2017,04/16/2017,-2589408,2303.11,0,2303.11,299999999.99,0,(null),0,,,,,,,
05/01/2017,06/01/2017,05/16/2017,-2675721.6,3064.69,0,3064.69,299999999.99,0,(null),0,,,,,,,
06/01/2017,07/01/2017,06/16/2017,-2589408,4695.83,0,4695.83,299999999.99,0,(null),0,,,,,,,
07/01/2017,08/01/2017,07/16/2017,-2675721.6,6187.37,0,6187.37,299999999.99,0,(null),0,,,,,,,
08/01/2017,09/01/2017,08/16/2017,-2675721.6,6842.34,0,6842.34,299999999.99,0,(null),0,,,,,,,
09/01/2017,10/01/2017,09/16/2017,-2589408,6503.06,0,6503.06,299999999.99,0,(null),0,,,,,,,
10/01/2017,11/01/2017,10/16/2017,-2675721.6,7468.21,0,7468.21,299999999.99,0,(null),0,,,,,,,
11/01/2017,12/01/2017,11/16/2017,-2589408,6083.6,0,6083.6,299999999.99,0,(null),0,,,,,,,
12/01/2017,01/01/2018,12/16/2017,-2675721.6,5233.5,0,5233.5,299999999.99,0,(null),0,,,,,,,
01/01/2018,02/01/2018,01/16/2018,-2675721.6,4343.48,0,4343.48,299999999.99,0,(null),0,,,,,,,
02/01/2018,03/01/2018,02/15/2018,-2416780.8,3284.59,0,3284.59,299999999.99,0,(null),0,,,,,,,
03/01/2018,04/01/2018,03/16/2018,-2675721.6,3046.24,0,3046.24,299999999.99,0,(null),0,,,,,,,
04/01/2018,05/01/2018,04/16/2018,-2589408,2453.77,0,2453.77,299999999.99,0,(null),0,,,,,,,
05/01/2018,06/01/2018,05/16/2018,-2675721.6,2110.89,0,2110.89,299999999.99,0,(null),0,,,,,,,
06/01/2018,07/01/2018,06/16/2018,-2589408,2680.68,0,2680.68,299999999.99,0,(null),0,,,,,,,
07/01/2018,08/01/2018,07/16/2018,-2675721.6,4862.64,0,4862.64,299999999.99,0,(null),0,,,,,,,
08/01/2018,09/01/2018,08/16/2018,-2675721.6,5364.76,0,5364.76,299999999.99,0,(null),0,,,,,,,
09/01/2018,10/01/2018,09/16/2018,-2589408,5022.97,0,5022.97,299999999.99,0,(null),0,,,,,,,
10/01/2018,11/01/2018,10/16/2018,-2675721.6,7662.74,0,7662.74,299999999.99,0,(null),0,,,,,,,
11/01/2018,12/01/2018,11/16/2018,-2589408,7128.91,0,7128.91,299999999.99,0,(null),0,,,,,,,
12/01/2018,01/01/2019,12/16/2018,-2675721.6,6146.9,0,6146.9,299999999.99,0,(null),0,,,,,,,
01/01/2019,02/01/2019,01/16/2019,-2675721.6,5101.55,0,5101.55,299999999.99,0,(null),0,,,,,,,
02/01/2019,03/01/2019,02/15/2019,-2416780.8,3857.85,0,3857.85,299999999.99,0,(null),0,,,,,,,
03/01/2019,04/01/2019,03/16/2019,-2675721.6,3577.9,0,3577.9,299999999.99,0,(null),0,,,,,,,
04/01/2019,05/01/2019,04/16/2019,-2589408,2882.03,0,2882.03,299999999.99,0,(null),0,,,,,,,
05/01/2019,06/01/2019,05/16/2019,-2675721.6,2479.3,0,2479.3,299999999.99,0,(null),0,,,,,,,
06/01/2019,07/01/2019,06/16/2019,-2589408,2641.95,0,2641.95,299999999.99,0,(null),0,,,,,,,
07/01/2019,08/01/2019,07/16/2019,-2675721.6,4249.84,0,4249.84,299999999.99,0,(null),0,,,,,,,
08/01/2019,09/01/2019,08/16/2019,-2675721.6,4210.97,0,4210.97,299999999.99,0,(null),0,,,,,,,
09/01/2019,10/01/2019,09/16/2019,-2589408,3747.76,0,3747.76,299999999.99,0,(null),0,,,,,,,
10/01/2019,11/01/2019,10/16/2019,-2675721.6,3537.99,0,3537.99,299999999.99,0,(null),0,,,,,,,
11/01/2019,12/01/2019,11/16/2019,-2589408,2854.39,0,2854.39,299999999.99,0,(null),0,,,,,,,
